company,date,work_type,job,question,answer
대한항공,2022년 하반기,신입,호텔종사자,대한항공 객실승무원으로서 지원한 사유와 이를 위해 준비한 본인의 노력에 대하여 기술하시오. (600자 이내),"
""소통과 판단에 특화된 지원자 OOO입니다."" 객실 서비스 제공 및 관리를 위해선, 고객의 니즈를 빠르게 파악하고, 직원과의 원활한 업무 전달을 위한 소통역량과 고객 응대 시 비주기적으로 발생한 다양한 상황을 빠르게 판단하고 대처하는 판단력이 필요하다고 생각합니다. 저는 소통과 판단력 위 두 가지 강점이 객실 승무원 직무에 큰 힘이 될 수 있을 것이라 생각하여 지원하게 되었습니다. 따라서 저는 다음과 같이 노력하였습니다.  첫째, 다수의 대외 활동에서 다양한 사람들과 교류하며 저만의 소통 노하우를 만들어 왔습니다. 입사 후, 이를 바탕으로 동료에겐 정확한 정보 전달로, 고객에겐 최적의 서비스로 저의 강점을 활용하여 고객, 승무원 모두가 윈-윈 하는 서비스 제공을 위해 힘쓰겠습니다. 둘째, 인턴 기간, 고객사와 협력하며 업무를 진행하면서 발생한 다양한 상황에 대해, 고객사의 니즈를 빠르게 파악하고 이를 해결하기 위한 최적의 솔루션을 제시해본 경험이 있습니다. 이를 통해 비주기적으로 닥친 상황에 대해 빠르게 판단하는 역량을 키웠습니다. 입사 후, 고객 응대에 있어 니즈를 빠르게 인지하고, 최적의 서비스를 제공하도록 노력하는 객실 승무원이 되겠습니다.                         
"
대한항공,2022년 하반기,신입,호텔종사자,"본인이 경험한 최고 혹은 최악의 서비스를 기술하고, 서비스의 중요성에 대한 본인의 생각을 자유롭게 기술하시오. (600자 이내)","
""매뉴얼과 고객의 니즈 모두를 만족시킨 선배의 서비스"" 객실 승무원으로서 업무 진행 시, 다양한 유형의 요구사항에 대해 대응해야 할 때가 있을 것입니다. 웨딩홀 아르바이트에서 고객의 무리한 요구에 대해 매뉴얼 내 준수사항을 지키고, 고객의 니즈를 모두 만족 시켰던 선배의 서비스가 제가 본 최고의 서비스라고 말씀드리고 싶습니다.  1인 1 한식 메뉴를 제공하는 서빙 아르바이트 업무를 맡은 경험이 있습니다. 당시에 매뉴얼 상 1인 1메뉴가 원칙이었지만, 해당 부분에 대해 무리하게 추가 주문을 요구하는 손님이 계셨습니다. 선배는 해당 부분에 대해 논리적으로 매뉴얼 내의 원칙을 바탕으로 양해를 구했고, 이 부분에 대해 고객을 충분히 납득 시키고자 노력했습니다. 또한 이야기하면서 빠르게 테이블의 반찬 선호도를 파악해 메인 메뉴 대신 추가 밥과 고객이 선호하는 반찬을 제공함으로써 고객의 니즈를 만족 시키는 데 성공했습니다. 이를 통해, '서비스'란 고객과의 공감과 같음을 느꼈습니다. 매뉴얼이라는 규칙 속 고객의 행동, 말, 요구 등 다양한 요소를 단서로 니즈를 만족 시킬 수 있는 최적의 솔루션을 제안하는 것이 서비스의 본질임을 알 수 있었던 경험이었습니다.                         
"
대한항공,2022년 하반기,신입,호텔종사자,소속된 집단에서 겪었던 갈등 상황과 그 갈등을 해결하기 위한 본인의 노력에 대하여 기술하시오. (600자 이내),"
""협력과 배려로 11: 1의 경쟁률을 뚫고 서포터즈로 선발되다"" OOOOO 서포터즈 면접 준비 기간, 업무 Load의 불균형으로 자료조사 파트와 나머지 역할 사이에 갈등이 생겼습니다. 이를 해결하기 위해, 두 역할 모두의 니즈를 만족하는 타협안을 찾아 모두의 협력을 유도해 팀 활동의 시너지를 일으킨 경험이 있습니다. 자료 조사 역할 중 현장 조사 업무 부담이 큰 관계로, 나머지 파트에 도움을 요청했지만 냉담한 반응에 서로 갈등이 발생했습니다. 따라서 갈등을 해결을 위해, 타 팀원이 추가 업무에 부담을 느끼지 않을 방법을 찾고자 하였고, 틈틈이 진도 공유를 제안하며 각 역할의 힘든 점을 조사하였습니다. 이를 통해, 서로의 역할 준비 기간이 겹치지 않는 점과 협력을 통한 힘든 점 개선의 효율 향상을 강조하며 서로 돕기를 제안하였습니다. 이를 통해 모두의 니즈를 만족하되, 자료 조사의 부담을 줄일 수 있었고, 양질의 PT 제작으로 서포터즈에 선발될 수 있었습니다. 위 경험으로, 팀워크란, 나의 영역을 넘어, 서로 배려하고 협력할 때 좀 더 좋은 시너지를 낼 수 있음을 알게 되었습니다. 입사 후에도 동료를 배려하고 협력하여 효율적인 업무 진행에 힘쓰겠습니다.                         
"
㈜BGF리테일,2022년 하반기,인턴,매장관리자,"본인이 선택한 직무에 대해 아래 내용을 포함하여 기술하시오. ①지원한 직무의 역할이 무엇이라 생각하는지 자유롭게 기술 ②본인이 해당 직무에 적합하다는 근거를 본인의 경험을 바탕으로 기술 ③입사 후 경력개발 계획에 대해 기술 (최대 1,000자 입력가능)","
""기회의 땅으로 두 걸음 더 나아가자"" 1. SC 직무란, 어떻게 하면 편의점을 잘 운영할 수 있을지 점주들과 상의하고 함께 고민하며 결과적으로 담당하는 편의점 점포의 매출 손해는 줄이고 매출 이익을 도모하는 관리 직무입니다. 편의점을 잘 운영한다는 것은 편의점이 위치한 상권 및 고객 특성을 보다 자세히 분석하고, 그 결과에 맞는 판매 및 마케팅 전략을 가지고 운영하는 것이라 생각합니다. 2. 어문학 단일 전공만으로는 경쟁력이 부족한 것 같아 국제무역학 복수전공을 선택하였습니다. 무역학과 수업 중 ‘마케팅원론’과 ‘국제마케팅’을 수강하게 되었습니다. 수업을 통해 배운 STP 전략, 4P, SWOT 분석을, 신제품을 개발하고 홍보하는 조별 과제를 통해 적용할 수 있었습니다. 수업 시간에 배운 내용들은 유통관리사 2급 자격증을 취득하며 전문성을 가질 수 있었고 나아가 아웃도어 의류 매장과 편의점 매출 관리 및 판매업무를 할 때 큰 도움이 되었습니다. 다양한 경험들은 제가 BGF 리테일 SC 직무로 근무하는 데에 적합할 것이라 생각합니다. 3. CU는 말레이시아 쿠알라룸푸르에 1호점을 오픈한 후, 말레이시아 시장에 진출한 지 1년 만에 100호점을 오픈했습니다. 많은 말레이시아인이 CU 편의점에서 구매한 PB 상품들을 유튜브에 리뷰하며 인기는 더욱 많아지고 있습니다. 말레이시아와 같은 언어를 쓰는 인도네시아 또한 기회의 땅이라 생각합니다. 세계 인구 4위, 중위 연령은 28.3세, 2~30대의 비율이 50대 인구보다 약 2배 많은 인도네시아는 젊은 소비자층 대상인 편의점 시장에 기회가 많을 것으로 생각합니다. 1년간 인도네시아에서 해외 연수를 한 경험은 인도네시아 시장을 개발하는 데 도움이 될 것입니다. 배달업체와의 협력 통해 CU 편의점 상품을 배달 시키면 배달비 할인 이벤트를 실시하거나 할랄 인증 제품을 판매하는 등 타 편의점과의 차별점을 개발하고 싶습니다. 이러한 경력 개발을 통해 추후 BGF 리테일의 대체 불가능한 Good Friend가 되고 싶습니다.                         
"
㈜BGF리테일,2022년 하반기,인턴,매장관리자,"공동의 목표를 달성하기 위하여 가장 중요하다고 생각하는 역량 1가지를 선정하고, 그 이유와 해당 역량을 발휘하여 목표를 달성한 경험에 대해 구체적으로 기술하시오. (최대 700자 입력가능)","
""끊임없는 소통은 긍정적인 결과로 가는 지름길"" 공동의 목표를 달성하기 위해 가장 중요하다고 생각하는 역량은 소통이라 생각합니다. 아웃도어 의류 매장 근무 시, 로테이션 근무를 했던 터라 매일 출근 일정이 달랐습니다. 이 때문에 다음날 근무자는 전일 근무자가 업무를 어디까지 진행했는지 알기 어려웠습니다. 그래서 큰 공책을 활용해 소통 장부라는 것을 작성하게 되었습니다. 전일 근무자들은 소통 장부에 고객 주문 현황이 어디까지 진행되었는지, 물류 입고 분은 얼마나 정리했는지, 고객님과 연락 여부 등 사소한 것까지 세세하게 기록했습니다. 또한 근무자 간 단체 대화방에 다시 한번 공지한 후 퇴근하였습니다. 자세히 기록한 소통 장부와 단체 대화방의 공지사항 덕분에 다음날 출근자들은 수월하게 업무 분담을 할 수 있었으며 적절한 업무 시간분배를 할 수 있어 불필요한 추가 근무를 피할 수 있었습니다. 덕분에 예상 일자보다 빨리 고객님께 제품을 인도할 수 있었고, 고객들 또한 매우 기뻐하여 매장 직원 모두가 뿌듯했습니다. 이후로도 꾸준히 고객의 온라인 및 유선 문의 건, 수선 건, 고객 클레임 건, 근무일에 있었던 매장 내의 이슈 등을 소통 장부와 단체 대화방을 통해 소통하였고 그 결과 우수 매장으로 선정되기도 하였습니다. 더불어 매출 관리와 고객 응대에 더욱 집중할 수 있었습니다.                         
"
㈜BGF리테일,2022년 하반기,인턴,매장관리자,남들과 다른 새로운 관점으로 변화/혁신을 추구한 경험과 그를 통해 배운점이 무엇인지 기술하시오. (최대 700자 입력가능),"
""판매자의 관점이 아닌 고객의 관점으로"" 제가 근무했던 아웃도어 의류 매장에 방문하는 고객의 연령대는 POS와 판매 일보 전산 결과, 대부분 60대 이상이었습니다. 당시 고기능성을 강조한 등산용 티셔츠가 출시되었는데, 그 제품의 POP가 중장년층이 이해하기 어려운 전문용어를 사용해 가독성이 좋지 않았고, 고객들의 제품 인식률 또한 낮았습니다. 그러다 보니 판매량은 적고 재고량만 높아지는 어려움을 겪었습니다. 어떻게 하면 가독성과 판매량을 높일 수 있을까 고민하다가, 제품 이미지와 비교적 저렴한 가격을 강조하고 기능을 쉬운 단어로 쓴 안내문을 추가해야겠다는 생각했습니다. 비교적 쉬운 말로 만든 안내문을 기존 POP 옆에 배치하니 고객들께서도 관심을 가지셨습니다. 또한 티셔츠와 함께 착용하기 좋은 하의 제품과 등산용 스틱 및 모자를 옆에 배치하니 세트로 구매하려는 고객들이 많아져 일석사조의 효과를 낼 수 있었습니다. 여러 고객께서 구매 전 시험으로 착용을 원하셨고, 판매로 연결되어 재고량 감소는 물론 구매율도 상승하였습니다. 이러한 경험을 통해 아무리 좋은 제품이라도 고객의 눈높이에 맞추지 못하면 실패한 마케팅이란 것을 느꼈고 고객의 특성에 따른 세분화 전략이 필요하다는 것을 배웠습니다.                          
"
㈜BGF리테일,2022년 하반기,인턴,매장관리자,"평소 CU 편의점 이용 시 느꼈던 장단점을 기술하고, CU 편의점 경쟁력을 제고할 수 있는 아이디어를 제시하시오. (최대 1,000자 입력가능)","
""Adverse한 요소를 없애고 CU Again"" 1. 장점 : 저는 현재 다양한 편의점들의 이벤트나 할인 소식을 빨리 얻기 위해 SNS 계정을 팔로우하는 중입니다. 그 중, CU는 타 편의점 계정에 비해 새로운 게시물이 업로드되는 주기가 빠르며 고객들이 직접 참여할 수 있는 다양한 이벤트들이 진행 중입니다. 또한 급하게 복합기를 사용해야 할 상황이 생겼을 때, CU 편의점에서 해결할 수 있었던 경험이 있습니다. 이 점은 타 편의점 대비 가장 큰 장점이라 생각합니다. 그리고 저는 택배를 보내야 할 일이 생겼을 때, CU 편의점 택배만 이용합니다. CU 편의점 택배는 택배 상자뿐만 아니라 택배 봉투도 취급하기 때문에 다양한 제품을 택배로 편리하게 보낼 수 있었고, 애플리케이션을 통해 쉽게 택배 예약을 할 수 있었습니다. 택배 이용 시 등급제를 통해 정해진 무게 이하 물품은 할인된 택배비로 발송할 수 있는 점이 정말 좋았습니다. 배송조회 또한 CU 편의점 택배 애플리케이션을 사용하며, 우체국 택배보다 빠르고 신속한 발송이 가능했습니다. 2. 단점 : 최근 사회적 거리두기로 인해, 집에서 편하게 마시려 편의점에서 주류를 구매하는 현상이 많아짐에 따라 저도 집 근처 CU 편의점에 들러 유명한 막걸리를 구매하려 했습니다. 하지만 막걸리가 주류 냉장고와 유제품 판매대 모두에 DP 되어 있어 제가 찾던 막걸리를 한 번에 발견하기까지 어려움이 있었습니다. 막걸리를 주류 냉장고에 다 같이 DP 하면 저처럼 막걸리를 찾지 못해 퇴점하는 고객의 수는 줄어들 것이라 생각합니다. 마지막으로 저를 포함한 많은 취업 준비생들이 비교적 가격이 저렴한 제품들이 있는 편의점을 자주 이용합니다. BGF 리테일의 채용공고 안내문을 CU 편의점에 부착하거나 CU 편의점의 SNS 계정에 올라왔으면 합니다. 이렇게 하면 CU 편의점에 들러 매장을 둘러보며 CU에 더 관심을 가지게 될 것이고, 판매율은 물론 경쟁력 또한 제고할 수 있을 것이라 생각합니다.                          
"
홈플러스,2022년 하반기,인턴,매장관리자,지원동기,"
슈퍼마켓은 의사소통 능력이 가장 중요하다고 생각합니다. 저는 해외의 면세 슈퍼마켓에서 일을 한 경험이 있습니다. 처음에는 외국인이다보니 접객에 있어서 부드럽지 못했습니다. 그러다가 지명 컴플레인이 들어온 적도 있어, 말과 태도를 개선할 필요가 있었습니다. 그래서 매뉴얼 스크립트를 완벽하게 외우는 것은 물론, 섬세하고 상냥하게 고객 응대에 임했습니다. 이처럼 서비스 태도를 고쳐나가다 보니 고객들의 반응도 점차 달라졌습니다. 입사 초반에는 싫은 소리를 듣는 경우가 자주 있었지만, 이제는 제가 있는 카운터로만 오는 고객도 생겨난 것입니다. 이렇듯 서비스 마인드에 관하여 몸소 깨닫게 되었습니다. 이러한 일본의 아주 깍듯한 접객 태도를 한국 고객에게도 적용을 한다면, 분명히 만족도가 높을 것이라고 생각합니다. 대학생 때 슈퍼마켓 매장 관리로 아르바이트를 한 적이 있습니다. 이른 새벽 선반에 빵을 진열하는 일이었습니다. 처음에는 제품의 위치를 외우는 것이 어려웠습니다. 그러다가 종종 다른 위치에 제품을 진열하는 경우가 생겨버려, 시간이 꽤 걸렸습니다. 그래서 혼자서 찾기보다 다른 동료들에게 물어보면서 외워나갔습니다. 점차 각각의 위치가 눈에 익숙해지고, 결국엔 혼자서도 개점 시간 이전에 진열을 끝낼 수 있었습니다. 그리고 나중에 들어온 동료들이 제게 위치를 물어보는 경우도 생겨났습니다. 이제는 최소한 방해가 되지 않는 다는 점에서 스스로 뿌듯함을 느끼게 되었습니다. 이처럼 매장 관리의 재미를 알 수 있어서 뜻 깊은 경험이라고 생각합니다. 그러므로, 이 두 가지 경험을 살려서 홈플러스 매장의 신입으로 지원하고 싶습니다.                         
"
홈플러스,2022년 하반기,인턴,매장관리자,해당 직무를 잘 수행할 수 있는 이유(본인의 강점),"
저는 커뮤니케이션하는 것을 좋아합니다. 해외 생활 당시 기본적으로 언어가 통하지 않으면, 일상생활이 불가능했기에 커뮤니케이션의 중요성을 절실히 깨달았습니다. 그래서 학교 공부와 아르바이트를 병행하며 그들과 대화하기 위해서 노력했습니다. 그러다 보니 외국어로 소통이 된다는 것에 즐거움을 느끼게 되었고, 더 나아가 사람들과 소통하는 것에 큰 재미를 느낄 수 있었습니다. 홈플러스 또한 서비스 업종이므로 사람을 만나 소통하는 직무라고 생각합니다. 저는 한국어 뿐만 아니라 일본어로도 고객 응대를 할 수 있습니다. 또한, 일본어로 쓰여진 제품을 헷갈리지 않고 진열하고 발주 시킬 수 있습니다. 이처럼 일본의 문화도 알고 있기 때문에 한국 매장에도 잘 접목 시켜서 매장 관리의 질이 높아질 것입니다. 그러므로, 해외 면세 슈퍼마켓에서의 경험과 의사소통 능력이 저의 강점이라고 생각합니다.                         
"
홈플러스,2022년 하반기,인턴,매장관리자,입사 후 포부,"
서비스 업종은 소통 능력이 중요하다고 생각합니다. 저는 사람을 만나 소통하는 것에 즐거움을 느낍니다. 그렇기 때문에 저는 고객과 즐겁게 소통할 수 있습니다. 그리고 고객의 입장에서 생각하는 서비스 마인드를 갖추고 있습니다. 또한 외국인 고객의 입장을 헤아릴 수 있기 때문에 더욱 고객 응대에 수월할 것입니다. 일본의 깍듯한 접객 문화를 몸에 익혀, 한국의 고객들에게도 친절하게 응대할 자신이 있습니다. 또한 매장 관리에 있어서도 아르바이트 경험이 있기 때문에, 금방 업무에 익숙해질 수 있습니다. 만약 제가 홈플러스 매장에서 일할 수 있다면, 지금까지의 경험을 살려 회사에 도움이 되고 싶습니다. 입사 후에는 우선 회사 운영에 있어서 차질이 없도록 업무에 빠르게 적응할 수 있도록 노력하겠습니다. 아직은 실무를 많이 접해보지 못해 어려움도 생기겠지만, 하나의 과정이라고 생각하고 끈질기게 배우고 익히겠습니다. 배움에는 끝이 없다는 생각을 잊지 않고 항상 최선을 다하겠습니다. 이를 위해 커뮤니케이션 능력을 더 향상 시키도록 하겠습니다. 더 나아가 매장 관리의 전문가가 되기 위해 홈플러스와 함께 성장해 나가겠습니다.                         
"
