company,date,work_type,job,question,answer
DB손해보험㈜,2022년 하반기,신입,심사,자신이 가진 열정을 발휘하여 힘든 상황이나 위기를 극복하고 성취감을 느꼈던 경험을 기술하십시오.,"
저는 하와이 어학연수 시절 팀의 리더로서 구성원들 간의 갈등을 해결한 뒤 좋은 팀워크를 발휘하여 팀 과제를 성공적으로 마쳐 성취감을 느낀 경험이 있습니다. 어학연수 동안 University OO OOO OOOO 학생들에게 한국을 소개하는 발표가 있었습니다. 팀원 중 누구도 나서려 하지 않았고 개인 공부 및 관광을 더 중요시해 서로에게 업무를 미루기까지 하며 갈등이 발생했습니다. 그러한 과정에서 가장 어려웠던 점은 팀원들의 참여를 끌어내는 것이었습니다. 팀원들의 개인 시간을 침해하지 않는 선에서 팀워크를 도모하기 위해 함께 관광하는 날 차량 대여부터 식사 및 일정을 계획했습니다. 제가 희생을 하더라도 팀원들의 능력을 고려하여 부담스러워하지 않을 적절한 업무를 분배하였습니다. 저의 적극적인 모습을 본 뒤 팀원들도 동화되어 과제에 대해 전과 다른 태도로 임했고 발표를 마치고는 현지 학생들의 좋은 호응을 얻을 수 있었습니다. 연수 종료 후에 팀원들도 팀이 함께 관광한 날이 가장 기억에 남는 날이었다며 팀을 위해 노력해줘서 고맙다고 하였습니다. 팀원들의 바뀐 태도와 함께 성공적으로 과제를 수행했을 때 제 열정이 보상 받는 성취감을 느꼈습니다.                         
"
DB손해보험㈜,2022년 하반기,신입,심사,"본인의 지원직무와 관련하여 자신의 강점/약점을 기술, 약점을 보완하기 위한 노력을 기술하십시오","
저는 좌절에서도 금방 극복하고 주변 환경에 흔들리지 않는 강인한 정신력을 갖고 있습니다. 또한 주변 친구들은 저를 끈기가 좋고 긍정적인 생각을 하는 친구라고 평가합니다. 이런 긍정적인 생각은 DB손해보험의 선배님들뿐만 아니라 제가 만나는 고객님들에게도 밝은 에너지를 줄 수 있다는 강점이 있습니다. 또한 인간관계를 비롯한 다양한 외부 요인에게서 오는 스트레스를 통제하고 다스리는 것에 능숙합니다. 강인한 정신력은 강한 체력에서 나온다고 생각하여 운동도 규칙적으로 하고 있습니다. 직무에 대한 전문성도 중요하지만, 외근이 많은 손해사정 업무 특성 상 상당한 체력도 중요하리라 생각합니다. 그렇기에 몸과 마음이 건강하고 강인한 제가 보상 관리 업무에 적합한 사람이라 당당히 말씀드리고 싶습니다. 저는 배움이 느린 사람입니다. 새로운 일을 접할 때 완벽하고 꼼꼼하게 익힐 수 있도록 업무 내용 하나 놓치지 않고 싶은 마음 때문입니다. 따라서 배운 내용을 퇴근 후 매일 정리하고 복습하여 업무 내용을 효율적으로 익힐 수 있도록 할 뿐만 아니라, 업무가 미숙할 때 참고할 수 있도록 저만의 업무 참고서를 만들어 이른 시일 안에 독립적으로 일 할 수 있도록 할 노력하겠습니다.                         
"
DB손해보험㈜,2022년 하반기,신입,심사,"우리 회사에 지원하게 된 동기는 무엇이며, 입사 후 어떻게 성장해 나갈 것인지 기술하십시오","
DB손해보험은 수익성의 원칙을 지키며 뛰어난 외형 성장을 이루고 급변하는 디지털 생태계에서도 ai 기반 스마트 컨택 센터를 구축하고 디지털 미러링 서비스 등과 같은 선제 대응을 통해 국내 보험 업계를 선도해왔습니다. 대학 시절 보험 관련 수업을 수강하면서 보험 업계에 관심을 두게 되었고 손해사정이라는 직무를 처음 접하게 되었습니다. 보험 사고 때문에 힘들 고객님들을 직접 만나 응대하고 보험금으로 도움을 드릴 수 있다는 점에서 업무를 하며 보람을 느낄 수 있다는 것이 매력적이라 생각하여 지원하게 되었습니다. 먼저 DB 손해보험의 보상 관리팀에서 근무하며 경험을 쌓고 싶습니다. 실무 경험이 제 손해사정 역량을 가장 빠르게 성장 시킬 수 있다고 생각합니다. 손해사정의 최고 전문가인 선배님들로부터 피해자와 고객님을 만족하게 할 수 있는 면담법과 협상 능력, 사실관계를 명확히 파악하는 철저한 사고 조사 방법을 배우겠습니다. 국내 최고의 손해보험사에서 근무한다고 자부하고 고객 만족도 100%, 민원 0건의 보상 전문가를 목표로 DB손해보험의 성장과 발맞추어 저 자신의 성장을 이루겠습니다.                         
"
KB손해보험,2022년 하반기,신입,심사,KB손해보험과 해당 직무에 지원한 동기 및 준비과정을 구체적으로 설명하여 주시기 바랍니다.,"
KB 손해보험은 국내 손해보험사로서는 최초로 긴급출동 서비스를 시행하고 AI 기반 화재 위험 예측 모형을 개발하고 GIS 플랫폼을 구축하며 급변하는 디지털 생태계에서도 선제 대응을 통해 국내 보험 업계를 선도해왔습니다. KB 손해보험의 보상팀에서 근무하는 것은 국내 최고의 손해보험사에서 선배들의 지식과 경험을 배우고 보험 산업의 동향과 실무를 경험하여 제 역량을 발전시킬 기회라고 생각합니다. 대학 시절 보험 관련 수업을 수강하면서 보험 업계에 관심을 두게 되었고 손해사정이란 직무를 처음 접하게 되었습니다. 보험 사고 탓에 힘들 고객님들을 직접 만나 응대하고 보험금으로 도움을 드릴 수 있다는 점에서 업무를 하며 보람을 느낄 수 있다는 것이 매력적으로 다가왔습니다. KB 손해보험은 고객 만족을 최우선으로 생각한다는 점이 제 가치관에 들어맞는다고 생각하여 지원하게 되었습니다. 손해사정 업무는 보험 사고 시 복잡한 사실관계를 약관 및 법률의 적용에 따라 면 부책 여부를 판단하고 피해자 및 고객님의 상태를 살필 수 있는 의학 지식과 손해액 및 보험금을 사정하기에 전문 지식이 필요하다고 생각했습니다. 자동차 사고 시 자동차 보험은 고객님에게 큰 버팀목이 되기에 고객님이 의지할 수 있는 든든한 버팀목이 되기 위해서는 정확한 사고 조사와 사실관계 파악이 바탕이 되어야 합니다. 자동차 보험의 표준 약관과 자동차손해배상 보장법을 비롯한 관련 법에 대해 명확한 이해와 전문성을 갖추기 위해 신체 손해사정사 자격시험을 치러 최종 합격하였습니다. 손해사정사 시험을 공부하면서 보상 업무의 큰 틀과 흐름을 배웠습니다. 비록 실무 업무는 이론과의 괴리로 제가 배운 전문 지식이 부족할 수 있어도 신뢰와 정직 그리고 고객 중심의 자세로 고객님들이 KB 손해보험을 마음껏 즐기고 누릴 수 있게 만드는 보상 전문가가 되고자 KB 손해보험의 보상 부문에 지원하게 되었습니다.                         
"
KB손해보험,2022년 하반기,신입,심사,"지원한 직무를 수행하기 위한 가장 중요한 역량은 무엇이며, 지원 직무와 관련한 본인의 강점을 구체적으로 설명하여 주시기 바랍니다.","
""고객 만족을 위한 업무 태도"" 손해사정 업무는 고객님을 최전선에서 만난다고 생각합니다. 특히 보상팀이 응대하는 고객님과 피해자는 보험 사고 때문에 심신이 지쳐있어 고객님을 생각하는 마음가짐이 더욱 중요시 해집니다. 저는 대형 테마파크 및 프랜차이즈 카페 등에서 서비스직 아르바이트를 통해 고객님에게 만족을 드릴 수 있는 CS 자세를 갖췄습니다. 테마파크의 아르바이트 근무 시절에 저에게 화를 내며 흥분한 손님을 응대해 드린 경험이 있습니다. 그 손님은 어린 손님의 보호자셨는데 아이가 놀이기구를 타고 빠져나가는 길에 사라져서 화가 난 상태였습니다. 저는 해당 놀이기구의 근무자가 아니라 자세한 상황은 모르기도 하였고 다짜고짜 화를 내는 손님이 당황스럽기도 했지만, 아이를 잃어버린 손님의 처지에서 느꼈을 감정을 이해하고 해당 놀이기구의 근무자와 소통 및 미아보호소에 연락하여 다행히 아이 손님을 찾을 수 있었습니다. 손님은 본인의 과오를 사과하셨고 후에 회사 차원에서 우수 응대 사례로 포상도 받았습니다. 근무자의 처지가 아닌 고객님의 처지에서 생각해보고 고객님의 이야기에 귀 기울이는 것이 비결이라고 생각합니다. 누군가는 서비스직이 힘든 직업이라 하지만 제가 제공한 서비스로 행복해 하시는 고객님의 모습은 저의 활력소였고 뿌듯함이 최상의 서비스를 제공하기 위한 동력이었습니다. 다양한 서비스직 아르바이트 경험을 통해 보험 사고 조사 시 고객님들의 이야기에 귀 기울이며 응대할 수 있는 기술을 갖추었습니다. KB 손해보험은 고객 중심 경영에 핵심 가치를 두고 있습니다. 고객이 없으면 보험사도 없다는 생각으로 신뢰와 정직을 바탕에 둔 고객 중심 업무 태도가 손해사정 직무에서 가장 중요한 역량이라고 생각합니다.                         
"
KB손해보험,2022년 하반기,신입,심사,본인이 생각하는 회사생활의 비전(목표)과 입사 후 성장 계획에 대해 설명하여 주시기 바랍니다.,"
먼저 KB 손해보험의 보상팀에서 근무하며 경험을 쌓고 싶습니다. 실무 경험이 제 손해사정 역량을 가장 빠르게 성장 시킬 수 있다고 생각합니다. 손해사정의 최고 전문가인 선배들로부터 피해자와 고객님을 만족하게 할 수 있는 면담법과 협상 능력, 사실관계를 명확히 파악하는 철저한 사고 조사 방법을 배우겠습니다. 교육 기간 중엔 선배들의 행동 하나 놓치지 않고 배운 내용을 퇴근 후 매일 정리하고 복습하여 많은 내용을 효율적으로 기억할 수 있도록 할 뿐만 아니라, 업무가 미숙할 때 참고할 수 있도록 저만의 업무 참고서를 만들어 이른 시일 안에 독립적으로 일 할 수 있도록 할 것입니다. 또한, 선배님들의 손해사정서 등과 같은 보고서들을 내재화하여 KB 손해보험의 구성원으로서 완벽한 업무 수행을 해내겠습니다. 둘째로는 자동차 보험 시장의 동향을 읽겠습니다. 교통수단으로서의 개인형 이동장치의 확산 세에도 불구하고 개인형 이동장치가 의무 보험 대상인지조차 명확하지 않아 자동차 보험의 공백을 낳았었습니다. 빠르게 발전하고 있는 자율 주행 기술은 레벨 4의 상용화를 앞두고 있습니다. 따라서 자율 주행 자동차의 사고 발생 시 운행자 책임 발생 여부 등의 쟁점으로 보상 업무 과정에 공백이 생기지 않도록 보험 업계의 흐름과 제도에 대해 주의를 기울이겠습니다. 저는 좌절에서도 금방 극복하고 주변 환경에 흔들리지 않는 강인한 정신력을 갖고 있습니다. 제 주변 친구들은 저를 끈기가 좋고 긍정적인 생각을 지닌 친구라고 평가해주기도 합니다. 이런 강인한 정신력과 긍정적인 자세는 KB손해보험의 구성원들뿐만 아니라 제가 만나는 고객님들에게도 밝은 에너지를 나누어 줄 수 있도록 힘쓰겠습니다. 국내 최고의 손해보험사에서 근무한다고 자부하고 고객 만족도 100%, 민원 0건의 보상 전문가를 목표로 KB손해보험의 성장과 발맞추어 저 자신의 성장을 이루겠습니다.                         
"
삼성생명서비스손해사정(주),2022년 하반기,신입,심사,당사 보험심사직에 지원한 동기와 입사 후 회사에서 이루고 싶은 꿈을 기술하십시오.,"
저에게 직장은 제 꿈과 삶의 목표를 실현하는 곳입니다. 제가 손해사정사를 취득하게 된 계기는 타인에게 도움을 줄 수 있는 일을 직업으로 삼고 싶기 때문이었습니다. 대학 시절 보험 관련 수업을 수강하면서 보험 업계에 관심이 생기게 되었고 손해를 입었을 고객에게 보험금으로 도움을 드릴 수 있다는 점에서 손해사정이란 직무에 매력을 느꼈습니다. 삼성생명서비스에서 근무하는 것은 국내 최고의 손해사정회사에서 선배들의 지식과 경험을 배우고 보험 산업의 동향과 실무를 경험하여 제 업무 역량과 전문성을 발전시킬 기회라고 생각합니다. 손해사정업에 대해 전문성을 키우는 것이 제 꿈이고 뛰어난 직원 교육 시스템을 갖춘 삼성생명서비스를 선택하게 되었습니다. 삼성생명서비스에서 보상 전문가가 되어 제 삶의 목표인 타인에게 도움을 주며 직업적 보람을 느낄 수 있는 삶을 실현하고 싶습니다. 입사 후 제가 회사에서 이루고 싶은 꿈은 새로운 조사 기법의 발굴입니다. 도덕적 해이 문제를 해결할 수 있는 조사 기법을 발굴하여 선의의 계약자에게 피해를 주는 허위청구 또는 과잉청구와 같은 보험 사기 근절에 앞장서고 싶습니다. 사회적 자산과도 같은 보험금을 기본과 원칙에 충실한 심사를 통해 필요한 곳에 쓰일 수 있도록 힘쓰겠습니다.                         
"
삼성생명서비스손해사정(주),2022년 하반기,신입,심사,"본인의 성장과정을 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하십시오.","
저는 저에게 주어진 업무를 책임감을 갖고 끝마칠 때 보람을 느끼는 사람입니다. 제가 책임감을 갖게 된 건 대형 테마파크 및 프랜차이즈 카페 등에서 서비스직 아르바이트 경험 덕분입니다. 테마파크의 아르바이트 근무 시절에 저에게 화를 내며 흥분한 손님을 응대해 드린 경험이 있습니다. 그 손님은 어린이 손님의 보호자셨는데 아이가 놀이기구를 타고 빠져나가는 길에 사라져서 화가 난 상태였습니다. 저는 해당 놀이기구의 근무자가 아니라 자세한 상황은 모르기도 하였고 다짜고짜 화를 내는 손님이 당황스럽기도 했지만, 아이를 잃어버린 손님의 처지에서 느꼈을 감정을 이해하고 해당 놀이기구의 근무자와 소통 및 미아보호소에 연락하여 다행히 아이 손님을 찾을 수 있었습니다. 회사 차원에서 우수 응대 사례로 포상도 받았습니다. 누군가는 서비스직이 힘든 직업이라 하지만 제가 제공한 서비스로 행복해하시는 고객님의 모습은 저의 활력소였고 뿌듯함이 최상의 서비스를 제공하기 위한 원동력이었습니다. 상기 경험을 통해 책임감을 갖고 업무를 수행하여 타인에게 도움을 줄 수 있을 때 큰 행복을 느낄 수 있었음을 깨달았고 직업을 선택함에 있어서도 타인에게 도움이 되는 일을 하자는 생각을 갖게 되었습니다. 또한 저는 긍정적인 생각으로 좌절에서도 금방 극복하고 주변 환경에 흔들리지 않는 강인한 정신력을 갖고 있습니다. 제 주변 친구들은 저를 끈기가 좋고 긍정적인 생각을 지닌 친구라고 평가해주기도 합니다. 제가 친구들에게 이러한 평가를 받을 수 있었던 이유는 크고 작은 위기와 좌절에서 긍정적인 사고를 바탕으로 극복한 경험이 누적되어 '괜찮아, 할 수 있어'와 '오히려 좋아' 등과 같은 말이 말버릇이 되었기 때문이라고 생각합니다. 손해사정사 2차 시험을 앞두고 병원에 입원하게 되는 일이 생겨 공부 계획에 차질이 발생하고 시험에 대해 불안감이 밀려왔습니다. 하지만 긍정적인 마음 가짐을 바탕으로 바뀐 상황에 맞게 학습 계획을 수정하고 그동안의 노력과 열정으로 쌓아 올린 시험에 대한 자신감이 불안감을 제거할 수 있었고 최종 합격이라는 좋은 결과를 얻을 수 있었습니다. 제게 주어진 상황에서 부정적인 생각만 한다면 상황은 악화될 뿐이고 긍정적인 생각을 통해 실제로 위기를 긍정적인 방향으로 해결해나갈 수 있음을 느꼈습니다. 이런 강인한 정신력과 긍정적인 자세는 삼성생명서비스의 구성원들뿐만 아니라 제가 만나는 고객님들에게도 밝은 에너지를 나누어 줄 수 있도록 힘쓰겠습니다. 또한 책임감을 갖고 입사 후에 저에게 배당 된 업무들을 모두 처리할 수 있도록 하겠습니다. 국내 최고의 손해사정회사에서 근무한다고 자부하고 고객 만족도 100%, 민원 0건의 보상 전문가를 목표로 삼성생명서비스의 성장과 발맞추어 저 자신의 성장을 이루겠습니다.                         
"
삼성생명서비스손해사정(주),2022년 하반기,신입,심사,최근 사회이슈 중 중요하다고 생각되는 한 가지를 선택하고 이에 관한 자신의 견해를 기술하십시오.,"
백내장 수술은 국내에서 가장 많이 시행되는 수술로 2016년 비급여 항목인 다초점렌즈에 대해 보상하지 않는 것으로 표준 약관을 명시했습니다. 이후 다초점렌즈 가격이 낮아지는 대신 비급여 검사비가 크게 오르는 현상이 나타났습니다. 2020년 비급여 검사가 급여화된 이후 검사비는 원대로 하락하는 모습을 보였지만 2016년 이전 계약에 한하여 다초점렌즈 비용이 크게 인상된 상태로 청구되는 문제가 발생하였습니다. 2021년에는 백내장 수술 보험금으로만 전체 실손 지급 보험금의 10%가량인 1조 원이 지급돼 실손보험금이 부적절하게 유출되었습니다. 이러한 현상은 백내장 수술과 관련한 제도의 변경에 따라 비급여 가격이 임의로 변동하였음에도 이에 대한 관리 체계가 제대로 작동하지 않았음을 알 수 있습니다. 비단 백내장뿐만 아니라 갑상선 고주파 절제술, 하이푸, 맘모톰, 융비술, 도수치료, MD크림 등 실손 보험을 이용한 돈벌이가 성행하고 있습니다. 실손보험은 제2의 건강보험으로 사회안전망의 기능을 수행하고 있습니다. 병ㆍ의원과 계약자의 도덕적 해이로 인한 과잉 청구 문제는 선량한 가입자들의 피해로 직결되며 실손보험의 지속성 확보에도 어려움이 생깁니다. 최근에는 경찰과 금융감독원의 단속 및 보험사의 심사 기준 강화와 더불어 병·의원 고발 조치로 인해 백내장 청구 건수가 급격히 줄어드는 모습을 보이고 있습니다. 이러한 과잉 청구 문제의 근원은 도덕적 해이라고 생각합니다. 다만, 병ㆍ의원과 계약자의 도덕적 해이 문제는 근본적으로 해결하기 어렵기에 철저한 관리 감독 체계를 통해 보험금의 오지급을 막아야 합니다. 지급 심사 업무는 보험금이 공정하게 지급될 수 있도록 도움을 주는 업무입니다. 하지만 소비자 입장에서는 공정한 지급 심사 과정을 보험사의 횡포라고 느낄 여지가 있습니다. 따라서 소비자들의 권익 향상과 알권리를 위해서 심사 기준에 대한 가이드 라인이 명확하고 대중화될 필요가 있다고 생각합니다.                         
"
롯데캐피탈(주),2022년 상반기,신입,심사,지원동기 : 지원동기를 구체적으로 기술해 주세요.,"
신용분석 지원에 있어서 수학의 활용은 아주 유용하고 밀접하며, 적절한 사용법과 양질의 데이터를 수집하여 활용한다면 바람직한 결과 값을 만들 수 있다는 것을 잘 알고 있습니다. 이에 최적의 조화를 이루고자 노력하며, 나아가 롯데캐피탈의 신용분석 지원의 데이터 분석 분야의 전문가로 성장하고자 롯데캐피탈 신용분석 직무에 지원하게 되었습니다. 대학전공인 컴퓨터공학과 수학의 기본기를 활용하여 끊임없이 배우고 노력하며 나아가 신용분석 지원 및 개발을 목표로 자랑스러운 롯데캐피탈이 될 수 있도록 항상 최선을 다하겠습니다.                         
"
